validation_num_trades,validation_net_return,validation_gross_return_mean,validation_win_rate,validation_total_cost,validation_cost_to_initial_cash,validation_avg_target_weight,full_num_trades,full_net_return,full_gross_return_mean,full_win_rate,full_total_cost,full_cost_to_initial_cash,full_avg_target_weight,full_stop_loss_rate,attention_lookback,momentum_lookback,entry_days_before_event,exit_days_before_event,top_k,stop_loss,stop_vol_multiplier,max_effective_stop_loss,min_exposure_for_trade,min_event_fit_for_trade,rankic_prior_weight,attention_z_cap,selection_score
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.0057808857154408,-0.016268998652373634,0.3333333333333333,2233.571176675195,0.002233571176675195,0.10447767316154767,0.6666666666666666,20,20,90,10,3,0.08,4.0,0.12,0.45,0.7,0.55,1.0,0.007818182839761115
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.0057808857154408,-0.016268998652373634,0.3333333333333333,2233.571176675195,0.002233571176675195,0.10447767316154767,0.6666666666666666,20,20,90,10,3,0.08,4.0,0.12,0.5,0.7,0.55,1.0,0.007818182839761115
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.0057808857154408,-0.016268998652373634,0.3333333333333333,2233.571176675195,0.002233571176675195,0.10447767316154767,0.6666666666666666,20,20,90,10,5,0.08,4.0,0.12,0.5,0.7,0.55,1.0,0.007818182839761115
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.0029780727665830835,-0.0050439636561048036,0.3333333333333333,2290.3928361251756,0.0022903928361251756,0.1058422967626003,0.5,20,20,90,10,3,0.08,4.0,0.12,0.45,0.7,0.55,1.5,0.0062642357762771415
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.0029780727665830835,-0.0050439636561048036,0.3333333333333333,2290.3928361251756,0.0022903928361251756,0.1058422967626003,0.5,20,20,90,10,3,0.08,4.0,0.12,0.5,0.7,0.55,1.5,0.0062642357762771415
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.0029780727665830835,-0.0050439636561048036,0.3333333333333333,2290.3928361251756,0.0022903928361251756,0.1058422967626003,0.5,20,20,90,10,5,0.08,4.0,0.12,0.5,0.7,0.55,1.5,0.0062642357762771415
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.011638200920435432,-0.024034210878952522,0.3333333333333333,2281.513876276355,0.002281513876276355,0.10673623466774546,0.6666666666666666,10,20,90,10,3,0.1,4.0,0.12,0.45,0.7,0.55,1.0,0.006066939993072815
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.011638200920435432,-0.024034210878952522,0.3333333333333333,2281.513876276355,0.002281513876276355,0.10673623466774546,0.6666666666666666,10,20,90,10,3,0.1,4.0,0.12,0.5,0.7,0.55,1.0,0.006066939993072815
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.011638200920435432,-0.024034210878952522,0.3333333333333333,2281.513876276355,0.002281513876276355,0.10673623466774546,0.6666666666666666,10,20,90,10,5,0.1,4.0,0.12,0.5,0.7,0.55,1.0,0.006066939993072815
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.01189873287096107,-0.024707730266687877,0.3333333333333333,2281.359707215017,0.0022813597072150167,0.10673623466774546,0.6666666666666666,10,20,90,10,3,0.08,5.0,0.12,0.45,0.7,0.55,1.0,0.005975776935748047
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.01189873287096107,-0.024707730266687877,0.3333333333333333,2281.359707215017,0.0022813597072150167,0.10673623466774546,0.6666666666666666,10,20,90,10,3,0.08,5.0,0.12,0.5,0.7,0.55,1.0,0.005975776935748047
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.01189873287096107,-0.024707730266687877,0.3333333333333333,2281.359707215017,0.0022813597072150167,0.10673623466774546,0.6666666666666666,10,20,90,10,5,0.08,5.0,0.12,0.5,0.7,0.55,1.0,0.005975776935748047
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.011065057202992536,-0.024034210878952522,0.3333333333333333,2221.8600479659253,0.0022218600479659255,0.10447767316154767,0.6666666666666666,20,20,90,10,3,0.1,4.0,0.12,0.45,0.7,0.55,1.0,0.005970479488424399
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.011065057202992536,-0.024034210878952522,0.3333333333333333,2221.8600479659253,0.0022218600479659255,0.10447767316154767,0.6666666666666666,20,20,90,10,3,0.1,4.0,0.12,0.5,0.7,0.55,1.0,0.005970479488424399
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.011065057202992536,-0.024034210878952522,0.3333333333333333,2221.8600479659253,0.0022218600479659255,0.10447767316154767,0.6666666666666666,20,20,90,10,5,0.1,4.0,0.12,0.5,0.7,0.55,1.0,0.005970479488424399
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.011278207794758268,-0.024707730266687877,0.3333333333333333,2221.8389192220043,0.0022218389192220044,0.10447767316154767,0.6666666666666666,20,20,90,10,3,0.08,5.0,0.12,0.45,0.7,0.55,1.0,0.00589587995061798
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.011278207794758268,-0.024707730266687877,0.3333333333333333,2221.8389192220043,0.0022218389192220044,0.10447767316154767,0.6666666666666666,20,20,90,10,3,0.08,5.0,0.12,0.5,0.7,0.55,1.0,0.00589587995061798
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.011278207794758268,-0.024707730266687877,0.3333333333333333,2221.8389192220043,0.0022218389192220044,0.10447767316154767,0.6666666666666666,20,20,90,10,5,0.08,5.0,0.12,0.5,0.7,0.55,1.0,0.00589587995061798
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.013713929738560287,-0.027342748705186954,0.3333333333333333,2277.5680088865874,0.0022775680088865874,0.10673623466774546,0.6666666666666666,10,20,90,10,3,0.1,5.0,0.12,0.45,0.7,0.55,1.0,0.005341026786837583
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.013713929738560287,-0.027342748705186954,0.3333333333333333,2277.5680088865874,0.0022775680088865874,0.10673623466774546,0.6666666666666666,10,20,90,10,3,0.1,5.0,0.12,0.5,0.7,0.55,1.0,0.005341026786837583
3.0,0.0370881897,0.11900604718657755,1.0,1165.8103,0.0011658103,0.10336108979260993,6.0,-0.013713929738560287,-0.027342748705186954,0.3333333333333333,2277.5680088865874,0.0022775680088865874,0.10673623466774546,0.6666666666666666,10,20,90,10,5,0.1,5.0,0.12,0.5,0.7,0.55,1.0,0.005341026786837583
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.013106252874560293,-0.027342748705186954,0.3333333333333333,2218.0111448865873,0.0022180111448865873,0.10447767316154767,0.6666666666666666,20,20,90,10,3,0.1,5.0,0.12,0.45,0.7,0.55,1.0,0.0052566383388375874
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.013106252874560293,-0.027342748705186954,0.3333333333333333,2218.0111448865873,0.0022180111448865873,0.10447767316154767,0.6666666666666666,20,20,90,10,3,0.1,5.0,0.12,0.5,0.7,0.55,1.0,0.0052566383388375874
3.0,0.03660484650000001,0.11900604718657755,1.0,1133.1535,0.0011331535,0.10156958016682945,6.0,-0.013106252874560293,-0.027342748705186954,0.3333333333333333,2218.0111448865873,0.0022180111448865873,0.10447767316154767,0.6666666666666666,20,20,90,10,5,0.1,5.0,0.12,0.5,0.7,0.55,1.0,0.0052566383388375874
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.008334614897721693,-0.012967642160960987,0.3333333333333333,2279.0090338380305,0.0022790090338380307,0.1058422967626003,0.5,20,20,90,10,3,0.08,5.0,0.12,0.45,0.7,0.55,1.5,0.004391153600721703
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.008334614897721693,-0.012967642160960987,0.3333333333333333,2279.0090338380305,0.0022790090338380307,0.1058422967626003,0.5,20,20,90,10,3,0.08,5.0,0.12,0.5,0.7,0.55,1.5,0.004391153600721703
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.008334614897721693,-0.012967642160960987,0.3333333333333333,2279.0090338380305,0.0022790090338380307,0.1058422967626003,0.5,20,20,90,10,5,0.08,5.0,0.12,0.5,0.7,0.55,1.5,0.004391153600721703
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.00834583377999997,-0.01280917588268369,0.3333333333333333,2278.4337800000003,0.00227843378,0.1058422967626003,0.5,20,20,90,10,3,0.1,4.0,0.12,0.45,0.7,0.55,1.5,0.004387313280000011
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.00834583377999997,-0.01280917588268369,0.3333333333333333,2278.4337800000003,0.00227843378,0.1058422967626003,0.5,20,20,90,10,3,0.1,4.0,0.12,0.5,0.7,0.55,1.5,0.004387313280000011
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.00834583377999997,-0.01280917588268369,0.3333333333333333,2278.4337800000003,0.00227843378,0.1058422967626003,0.5,20,20,90,10,5,0.1,4.0,0.12,0.5,0.7,0.55,1.5,0.004387313280000011
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.010186215033228842,-0.015602660599460064,0.3333333333333333,2275.11512015647,0.0022751151201564697,0.1058422967626003,0.5,20,20,90,10,3,0.1,5.0,0.12,0.45,0.7,0.55,1.5,0.0037436776403464347
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.010186215033228842,-0.015602660599460064,0.3333333333333333,2275.11512015647,0.0022751151201564697,0.1058422967626003,0.5,20,20,90,10,3,0.1,5.0,0.12,0.5,0.7,0.55,1.5,0.0037436776403464347
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10459840061379606,6.0,-0.010186215033228842,-0.015602660599460064,0.3333333333333333,2275.11512015647,0.0022751151201564697,0.1058422967626003,0.5,20,20,90,10,5,0.1,5.0,0.12,0.5,0.7,0.55,1.5,0.0037436776403464347
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.007032057425153398,-0.016268998652373634,0.3333333333333333,2339.4079038174364,0.002339407903817436,0.10824582056319516,0.6666666666666666,10,20,90,10,3,0.08,4.0,0.12,0.45,0.7,0.55,1.5,0.0015046555522903633
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.007032057425153398,-0.016268998652373634,0.3333333333333333,2339.4079038174364,0.002339407903817436,0.10824582056319516,0.6666666666666666,10,20,90,10,3,0.08,4.0,0.12,0.5,0.7,0.55,1.5,0.0015046555522903633
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.007032057425153398,-0.016268998652373634,0.3333333333333333,2339.4079038174364,0.002339407903817436,0.10824582056319516,0.6666666666666666,10,20,90,10,5,0.08,4.0,0.12,0.5,0.7,0.55,1.5,0.0015046555522903633
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.012474612660435428,-0.024034210878952522,0.3333333333333333,2327.2256162763547,0.0023272256162763546,0.10824582056319516,0.6666666666666666,10,20,90,10,3,0.1,4.0,0.12,0.45,0.7,0.55,1.5,-0.00039841143692718496
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.012474612660435428,-0.024034210878952522,0.3333333333333333,2327.2256162763547,0.0023272256162763546,0.10824582056319516,0.6666666666666666,10,20,90,10,3,0.1,4.0,0.12,0.5,0.7,0.55,1.5,-0.00039841143692718496
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.012474612660435428,-0.024034210878952522,0.3333333333333333,2327.2256162763547,0.0023272256162763546,0.10824582056319516,0.6666666666666666,10,20,90,10,5,0.1,4.0,0.12,0.5,0.7,0.55,1.5,-0.00039841143692718496
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.012610404701385585,-0.024707730266687877,0.3333333333333333,2327.354467786225,0.002327354467786225,0.10824582056319516,0.6666666666666666,10,20,90,10,3,0.08,5.0,0.12,0.45,0.7,0.55,1.5,-0.0004459579789862205
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.012610404701385585,-0.024707730266687877,0.3333333333333333,2327.354467786225,0.002327354467786225,0.10824582056319516,0.6666666666666666,10,20,90,10,3,0.08,5.0,0.12,0.5,0.7,0.55,1.5,-0.0004459579789862205
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.012610404701385585,-0.024707730266687877,0.3333333333333333,2327.354467786225,0.002327354467786225,0.10824582056319516,0.6666666666666666,10,20,90,10,5,0.08,5.0,0.12,0.5,0.7,0.55,1.5,-0.0004459579789862205
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.014483418523897399,-0.027342748705186954,0.3333333333333333,2323.400427426352,0.002323400427426352,0.10824582056319516,0.6666666666666666,10,20,90,10,3,0.1,5.0,0.12,0.45,0.7,0.55,1.5,-0.0011009197108113756
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.014483418523897399,-0.027342748705186954,0.3333333333333333,2323.400427426352,0.002323400427426352,0.10824582056319516,0.6666666666666666,10,20,90,10,3,0.1,5.0,0.12,0.5,0.7,0.55,1.5,-0.0011009197108113756
3.0,0.0276004113,0.0743816482346326,0.6666666666666666,1160.5887,0.0011605887,0.10469343416642969,6.0,-0.014483418523897399,-0.027342748705186954,0.3333333333333333,2323.400427426352,0.002323400427426352,0.10824582056319516,0.6666666666666666,10,20,90,10,5,0.1,5.0,0.12,0.5,0.7,0.55,1.5,-0.0011009197108113756
