date,open,high,low,close,volume,sina_symbol,amount
2021-10-14,4.04,4.07,4.03,4.06,1208800,sz002181,4907727.999999999
2021-10-15,4.05,4.05,4.0,4.01,2566600,sz002181,10292066.0
2021-10-18,4.02,4.03,3.97,3.99,2145300,sz002181,8559747.0
2021-10-19,3.98,4.0,3.96,3.97,1956268,sz002181,7766383.96
2021-10-20,3.96,3.99,3.95,3.98,926328,sz002181,3686785.44
2021-10-21,3.98,4.24,3.96,4.15,10672077,sz002181,44289119.550000004
2021-10-22,4.1,4.4,4.05,4.14,12283442,sz002181,50853449.879999995
2021-10-25,4.09,4.11,3.97,4.04,6342515,sz002181,25623760.6
2021-10-26,4.03,4.03,3.98,3.99,2961295,sz002181,11815567.05
2021-10-27,3.98,3.99,3.85,3.87,3401517,sz002181,13163870.790000001
2021-10-28,3.86,3.93,3.83,3.89,2646857,sz002181,10296273.73
2021-10-29,3.89,3.94,3.86,3.92,1846461,sz002181,7238127.12
2021-11-01,3.93,3.95,3.86,3.91,2595005,sz002181,10146469.55
2021-11-02,3.91,3.92,3.82,3.88,2379400,sz002181,9232072.0
2021-11-03,3.88,3.96,3.84,3.94,1725600,sz002181,6798864.0
2021-11-04,3.94,3.95,3.91,3.95,831915,sz002181,3286064.25
2021-11-05,3.95,4.04,3.93,3.99,4070416,sz002181,16240959.840000002
2021-11-08,3.98,4.03,3.97,4.0,2084000,sz002181,8336000.0
2021-11-09,4.0,4.02,3.96,4.02,2687293,sz002181,10802917.86
2021-11-10,4.02,4.04,3.99,4.02,2167136,sz002181,8711886.719999999
2021-11-11,4.0,4.08,4.0,4.07,4499252,sz002181,18311955.64
2021-11-12,4.07,4.11,4.05,4.08,3606893,sz002181,14716123.44
2021-11-15,4.05,4.14,4.05,4.13,4104198,sz002181,16950337.74
2021-11-16,4.13,4.15,4.08,4.09,2334035,sz002181,9546203.15
2021-11-17,4.09,4.49,4.08,4.39,34218719,sz002181,150220176.41
2021-11-18,4.25,4.28,4.11,4.14,23083535,sz002181,95565834.89999999
2021-11-19,4.11,4.13,4.05,4.1,8342220,sz002181,34203102.0
2021-11-22,4.1,4.13,4.05,4.09,4868845,sz002181,19913576.05
2021-11-23,4.09,4.11,4.06,4.1,3078700,sz002181,12622669.999999998
