date,open,high,low,close,volume,sina_symbol,amount
2020-04-28,25.78,25.9,24.48,24.75,1523520,sz300651,37707120.0
2020-04-29,24.6,25.16,24.6,24.83,472760,sz300651,11738630.799999999
2020-04-30,25.57,25.74,24.82,25.08,665950,sz300651,16702025.999999998
2020-05-06,24.97,25.66,24.7,25.54,719120,sz300651,18366324.8
2020-05-07,25.5,25.5,24.96,25.2,839848,sz300651,21164169.599999998
2020-05-08,25.11,25.68,25.01,25.5,866670,sz300651,22100085.0
2020-05-11,25.5,28.05,25.5,27.04,3559528,sz300651,96249637.11999999
2020-05-12,26.98,27.19,26.31,26.55,1641230,sz300651,43574656.5
2020-05-13,26.65,27.2,26.03,26.95,1543410,sz300651,41594899.5
2020-05-14,27.8,27.8,26.16,26.16,1495770,sz300651,39129343.2
2020-05-15,26.18,27.19,25.9,26.75,2067050,sz300651,55293587.5
2020-05-18,26.76,27.09,26.3,26.42,979950,sz300651,25890279.0
2020-05-19,26.6,26.79,26.3,26.54,604770,sz300651,16050595.799999999
2020-05-20,26.3,26.88,26.12,26.23,971381,sz300651,25479323.63
2020-05-21,26.21,26.39,25.4,25.75,1350570,sz300651,34777177.5
2020-05-22,25.5,25.7,24.92,25.49,960654,sz300651,24487070.459999997
2020-05-25,25.25,25.47,24.91,25.39,554544,sz300651,14079872.16
2020-05-26,25.3,26.4,25.02,26.2,1337090,sz300651,35031758.0
2020-05-27,26.2,26.45,25.65,25.99,805100,sz300651,20924549.0
2020-05-28,26.25,26.25,25.59,26.05,952000,sz300651,24799600.0
2020-05-29,26.08,27.0,25.94,26.84,1917370,sz300651,51462210.8
2020-06-01,27.0,27.5,26.88,27.26,2189590,sz300651,59688223.400000006
2020-06-02,28.0,29.99,27.32,29.99,3867060,sz300651,115973129.39999999
2020-06-03,31.65,31.65,28.93,30.22,4801300,sz300651,145095286.0
2020-06-04,30.2,31.88,29.73,30.15,2814748,sz300651,84864652.2
2020-06-05,30.66,31.1,30.04,30.19,1833850,sz300651,55363931.5
2020-06-08,30.2,31.24,30.01,30.54,1859510,sz300651,56789435.4
2020-06-09,30.6,31.37,29.95,30.94,1917690,sz300651,59333328.6
2020-06-10,31.19,33.3,30.93,32.2,2295770,sz300651,73923794.0
2020-06-11,32.4,34.5,32.0,33.57,3263260,sz300651,109547638.2
2020-06-12,32.96,33.78,32.18,33.59,2342901,sz300651,78698044.59
2020-06-15,33.58,33.95,31.82,31.9,2064870,sz300651,65869353.0
2020-06-16,32.46,33.62,32.46,32.9,1834420,sz300651,60352418.0
2020-06-17,32.65,33.89,32.2,33.17,1798670,sz300651,59661883.900000006
2020-06-18,33.55,33.78,32.5,33.3,994020,sz300651,33100865.999999996
2020-06-19,33.27,36.1,32.83,35.43,2769675,sz300651,98129585.25
2020-06-22,35.6,35.88,34.81,35.35,1609722,sz300651,56903672.7
2020-06-23,35.64,36.66,35.17,35.81,1724215,sz300651,61744139.150000006
2020-06-24,35.81,36.31,35.35,35.82,845350,sz300651,30280437.0
2020-06-29,35.59,35.59,33.02,33.5,2517330,sz300651,84330555.0
2020-06-30,33.73,34.16,32.4,33.2,2293100,sz300651,76130920.0
2020-07-01,33.28,33.45,32.61,32.96,1188840,sz300651,39184166.4
2020-07-02,32.98,33.53,32.12,33.17,2269610,sz300651,75282963.7
2020-07-03,33.45,33.89,32.6,32.76,975868,sz300651,31969435.68
2020-07-06,33.19,34.09,32.61,33.93,1825592,sz300651,61942336.56
2020-07-07,33.98,34.48,33.28,33.47,1996902,sz300651,66836309.94
2020-07-08,33.0,33.9,31.71,33.48,2431850,sz300651,81418337.99999999
2020-07-09,33.3,35.79,33.3,35.18,3090400,sz300651,108720272.0
2020-07-10,35.25,38.6,34.8,37.2,2804292,sz300651,104319662.4
2020-07-13,36.81,40.92,36.81,39.2,4185131,sz300651,164057135.20000002
2020-07-14,38.02,39.33,37.55,38.24,2326039,sz300651,88947731.36
2020-07-15,38.42,39.19,37.45,38.58,1984639,sz300651,76567372.61999999
2020-07-16,38.41,38.97,36.18,36.55,2073396,sz300651,75782623.8
2020-07-17,36.75,37.23,35.31,36.0,1452410,sz300651,52286760.0
2020-07-20,36.0,38.24,36.0,38.1,1587973,sz300651,60501771.300000004
2020-07-21,38.25,38.98,37.87,38.2,828432,sz300651,31646102.400000002
2020-07-22,38.0,39.8,37.91,39.79,1920104,sz300651,76400938.16
2020-07-23,39.35,40.38,39.0,39.31,1612070,sz300651,63370471.7
2020-07-24,39.0,39.93,37.5,37.63,1765700,sz300651,66443291.00000001
2020-07-27,37.9,38.7,37.52,38.17,1620860,sz300651,61868226.2
2020-07-28,38.86,39.2,37.6,38.0,1229070,sz300651,46704660.0
2020-07-29,38.2,38.8,37.49,38.66,980990,sz300651,37925073.4
2020-07-30,38.46,40.28,38.42,39.34,1497010,sz300651,58892373.400000006
2020-07-31,39.73,41.68,38.68,39.34,1191760,sz300651,46883838.400000006
2020-08-03,39.1,40.39,38.69,38.99,1680290,sz300651,65514507.1
2020-08-04,38.99,39.1,38.12,38.15,1069035,sz300651,40783685.25
2020-08-05,38.0,39.66,36.8,39.28,2228331,sz300651,87528841.68
2020-08-06,38.76,39.7,37.8,38.63,1317000,sz300651,50875710.0
2020-08-07,38.3,38.4,37.01,37.93,1071070,sz300651,40625685.1
2020-08-10,37.94,38.85,37.74,38.65,1072130,sz300651,41437824.5
2020-08-11,38.4,39.6,37.72,38.46,1609197,sz300651,61889716.620000005
2020-08-12,38.4,38.53,37.2,37.71,1152794,sz300651,43471861.74
2020-08-13,37.99,39.8,37.53,37.86,1424900,sz300651,53946714.0
2020-08-14,37.8,38.14,37.15,37.89,867350,sz300651,32863891.5
2020-08-17,37.89,38.98,37.15,37.42,1162500,sz300651,43500750.0
2020-08-18,37.42,37.9,36.61,37.36,849840,sz300651,31750022.4
2020-08-19,37.36,37.66,35.97,36.22,1650172,sz300651,59769229.839999996
2020-08-20,36.21,36.29,34.59,34.71,1786584,sz300651,62012330.64
2020-08-21,35.0,36.0,34.61,34.9,1144480,sz300651,39942352.0
2020-08-24,34.9,35.98,34.0,34.98,1227364,sz300651,42933192.72
2020-08-25,35.1,35.43,34.39,34.86,773060,sz300651,26948871.599999998
2020-08-26,35.21,35.24,34.06,34.4,700360,sz300651,24092384.0
2020-08-27,34.2,34.84,34.01,34.6,457480,sz300651,15828808.0
2020-08-28,34.81,35.8,34.32,35.53,946050,sz300651,33613156.5
2020-08-31,35.5,37.25,35.41,36.4,1956020,sz300651,71199128.0
2020-09-01,36.5,37.15,36.04,36.61,805810,sz300651,29500704.099999998
2020-09-02,36.6,36.96,35.9,36.8,848950,sz300651,31241359.999999996
2020-09-03,37.2,37.2,36.3,36.4,540570,sz300651,19676748.0
2020-09-04,36.04,36.58,35.62,35.9,485210,sz300651,17419039.0
2020-09-07,35.9,36.54,34.89,35.41,1004440,sz300651,35567220.4
2020-09-08,35.21,35.5,34.86,35.1,668700,sz300651,23471370.0
2020-09-09,34.5,35.85,34.18,35.28,941120,sz300651,33202713.6
2020-09-10,36.57,36.57,33.13,33.48,1835410,sz300651,61449526.8
2020-09-11,33.5,34.58,33.15,34.02,1433206,sz300651,48757668.120000005
2020-09-14,34.54,35.88,34.22,35.49,1034400,sz300651,36710856.0
2020-09-15,35.49,35.91,35.11,35.15,770000,sz300651,27065500.0
2020-09-16,35.75,35.75,33.78,33.96,1060710,sz300651,36021711.6
2020-09-17,34.0,34.48,33.64,34.33,534040,sz300651,18333593.2
2020-09-18,34.05,37.52,34.01,36.13,2050962,sz300651,74101257.06
2020-09-21,35.57,36.42,35.51,35.9,1256010,sz300651,45090759.0
2020-09-22,35.6,37.67,35.5,36.71,1826570,sz300651,67053384.7
2020-09-23,38.09,39.5,36.21,36.9,3152250,sz300651,116318025.0
2020-09-24,36.22,36.22,33.26,33.29,3025801,sz300651,100728915.28999999
2020-09-25,33.3,33.41,32.32,32.55,1556650,sz300651,50668957.49999999
2020-09-28,32.6,32.72,31.33,31.76,1067042,sz300651,33889253.92
2020-09-29,31.85,32.15,31.22,31.68,951070,sz300651,30129897.6
2020-09-30,31.95,33.33,31.55,32.9,1137212,sz300651,37414274.8
2020-10-09,33.12,33.72,32.4,32.63,1176109,sz300651,38376436.67
2020-10-12,33.58,34.5,33.07,33.3,1627452,sz300651,54194151.599999994
2020-10-13,33.0,33.38,32.11,32.29,1605772,sz300651,51850377.879999995
2020-10-14,32.34,33.49,32.23,33.11,1383070,sz300651,45793447.699999996
2020-10-15,33.14,33.18,32.0,32.02,872920,sz300651,27950898.400000002
2020-10-16,32.6,34.24,31.79,33.98,2792771,sz300651,94898358.58
2020-10-19,33.74,34.85,32.7,32.99,2173951,sz300651,71718643.49000001
2020-10-20,32.5,33.18,32.18,32.99,885243,sz300651,29204166.57
2020-10-21,32.6,33.98,32.6,33.7,1549632,sz300651,52222598.400000006
2020-10-22,33.07,36.01,33.07,35.3,2592611,sz300651,91519168.3
2020-10-23,35.89,36.3,34.83,35.0,1817576,sz300651,63615160.0
2020-10-26,34.41,35.35,34.11,34.69,1066970,sz300651,37013189.3
2020-10-27,34.91,35.75,34.61,35.09,1136870,sz300651,39892768.300000004
2020-10-28,35.32,35.63,34.94,35.38,778162,sz300651,27531371.560000002
2020-10-29,35.1,35.9,34.7,35.38,1342770,sz300651,47507202.6
2020-10-30,35.45,35.55,34.4,35.17,858570,sz300651,30195906.900000002
2020-11-02,35.18,36.8,34.49,36.18,2613501,sz300651,94556466.17999999
2020-11-03,36.51,37.46,36.51,36.87,2493470,sz300651,91934238.89999999
2020-11-04,36.38,38.23,36.38,37.94,2506359,sz300651,95091260.46
2020-11-05,38.25,39.39,38.25,38.74,2254610,sz300651,87343591.4
2020-11-06,38.58,39.18,38.35,38.71,1037000,sz300651,40142270.0
2020-11-09,39.0,39.86,38.7,39.08,2090460,sz300651,81695176.8
2020-11-10,39.02,40.23,38.5,40.01,2288100,sz300651,91546881.0
2020-11-11,40.01,41.15,39.75,40.2,1511097,sz300651,60746099.400000006
2020-11-12,40.28,44.0,40.28,43.35,4610012,sz300651,199844020.20000002
2020-11-13,43.46,45.4,42.5,44.94,4764326,sz300651,214108810.44
2020-11-16,45.76,46.79,45.0,46.7,4083037,sz300651,190677827.9
2020-11-17,46.5,47.2,46.25,46.96,1804240,sz300651,84727110.4
2020-11-18,47.2,47.66,45.17,45.17,2614350,sz300651,118090189.5
2020-11-19,45.57,45.99,44.43,45.7,2027052,sz300651,92636276.4
2020-11-20,45.72,46.5,45.24,45.86,1329960,sz300651,60991965.6
2020-11-23,46.48,46.48,45.1,45.2,1039600,sz300651,46989920.0
2020-11-24,45.4,46.12,45.07,45.53,1148890,sz300651,52308961.7
2020-11-25,45.35,45.98,45.0,45.13,1022950,sz300651,46165733.5
2020-11-26,45.01,45.5,43.0,43.52,1843550,sz300651,80231296.0
2020-11-27,44.0,44.6,42.8,44.2,1613510,sz300651,71317142.0
2020-11-30,44.86,44.86,43.4,43.69,1364050,sz300651,59595344.5
2020-12-01,44.2,45.58,44.0,45.11,1091175,sz300651,49222904.25
2020-12-02,45.28,46.4,44.78,46.25,1498470,sz300651,69304237.5
2020-12-03,46.02,46.9,44.85,44.9,1645546,sz300651,73885015.39999999
2020-12-04,44.9,45.95,44.0,45.77,855006,sz300651,39133624.620000005
2020-12-07,46.0,46.49,45.35,45.8,746350,sz300651,34182830.0
2020-12-08,45.81,46.03,45.25,45.4,775220,sz300651,35194988.0
2020-12-09,45.41,45.87,43.17,44.0,1514190,sz300651,66624360.0
2020-12-10,44.0,44.28,43.02,43.03,1208650,sz300651,52008209.5
2020-12-11,43.4,44.0,42.25,42.83,1627950,sz300651,69725098.5
2020-12-14,42.5,43.52,42.3,43.29,559080,sz300651,24202573.2
2020-12-15,43.25,44.45,42.87,44.08,670760,sz300651,29567100.799999997
2020-12-16,43.98,44.45,43.2,43.3,649800,sz300651,28136340.0
2020-12-17,43.3,43.57,42.3,43.21,786350,sz300651,33978183.5
2020-12-18,43.22,45.96,43.01,45.2,1587685,sz300651,71763362.0
2020-12-21,45.22,46.0,45.0,45.2,956150,sz300651,43217980.0
2020-12-22,45.01,45.55,43.5,43.7,1084940,sz300651,47411878.0
2020-12-23,44.92,44.92,43.7,44.03,848284,sz300651,37349944.52
2020-12-24,44.03,44.41,43.2,43.2,954875,sz300651,41250600.0
2020-12-25,43.21,43.75,42.76,42.97,794000,sz300651,34118180.0
2020-12-28,42.97,43.18,41.7,42.02,984092,sz300651,41351545.84
2020-12-29,42.44,42.99,41.33,41.61,1004120,sz300651,41781433.2
2020-12-30,41.61,42.55,41.0,41.46,830000,sz300651,34411800.0
2020-12-31,41.46,44.88,41.46,44.72,1744474,sz300651,78012877.28
2021-01-04,44.75,46.38,44.72,45.13,1240510,sz300651,55984216.300000004
2021-01-05,44.61,45.44,44.08,44.2,853600,sz300651,37729120.0
2021-01-06,44.11,44.8,42.65,42.72,1144860,sz300651,48908419.199999996
2021-01-07,42.53,43.04,41.91,42.26,787871,sz300651,33295428.459999997
2021-01-08,41.75,43.9,41.71,43.5,1024809,sz300651,44579191.5
2021-01-11,44.1,45.47,43.42,43.61,2046710,sz300651,89257023.1
2021-01-12,43.5,45.01,42.5,44.99,1212001,sz300651,54527924.99
2021-01-13,45.07,46.48,45.05,45.25,1566740,sz300651,70894985.0
2021-01-14,46.0,52.69,46.0,50.94,3439980,sz300651,175232581.2
2021-01-15,51.98,52.33,49.33,49.56,2089424,sz300651,103551853.44
2021-01-18,49.57,52.5,49.57,51.95,1719240,sz300651,89314518.0
2021-01-19,52.45,57.1,52.45,56.79,2984056,sz300651,169464540.24
2021-01-20,56.79,57.68,54.99,56.49,2044806,sz300651,115511090.94
2021-01-21,56.91,57.0,52.0,52.14,2858478,sz300651,149041042.92
2021-01-22,52.14,53.9,51.43,53.56,1380826,sz300651,73957040.56
2021-01-25,53.37,53.37,43.56,48.4,3882993,sz300651,187936861.2
2021-01-26,47.0,48.23,46.22,46.57,1620133,sz300651,75449593.81
2021-01-27,47.0,48.49,46.38,47.1,889360,sz300651,41888856.0
2021-01-28,46.72,48.37,46.2,46.9,804458,sz300651,37729080.199999996
2021-01-29,46.87,48.57,46.87,48.56,932080,sz300651,45261804.800000004
2021-02-01,48.0,50.96,48.0,49.91,964098,sz300651,48118131.18
2021-02-02,49.0,49.0,44.02,45.89,2044033,sz300651,93800674.37
2021-02-03,45.52,46.43,44.06,44.4,1368792,sz300651,60774364.8
2021-02-04,43.0,44.61,42.0,42.78,1553270,sz300651,66448890.6
2021-02-05,43.19,44.27,41.8,42.7,957200,sz300651,40872440.0
2021-02-08,42.7,43.55,42.31,42.95,755340,sz300651,32441853.000000004
2021-02-09,43.2,43.35,41.83,42.0,826340,sz300651,34706280.0
2021-02-10,42.11,44.38,41.93,44.01,827820,sz300651,36432358.199999996
2021-02-18,43.81,45.44,43.81,44.06,837476,sz300651,36899192.56
2021-02-19,44.25,46.56,43.51,46.37,1193928,sz300651,55362441.36
2021-02-22,46.2,47.3,46.03,46.44,1075340,sz300651,49938789.599999994
2021-02-23,46.3,46.63,44.88,45.1,750078,sz300651,33828517.800000004
2021-02-24,45.0,45.48,44.66,44.7,544870,sz300651,24355689.0
2021-02-25,44.71,46.75,44.71,46.15,927120,sz300651,42786588.0
2021-02-26,47.09,49.8,47.08,48.17,1653463,sz300651,79647312.71000001
2021-03-01,47.2,49.0,47.2,47.55,1006030,sz300651,47836726.5
2021-03-02,47.9,47.9,46.56,47.04,660120,sz300651,31052044.8
2021-03-03,46.57,47.5,45.88,47.16,528850,sz300651,24940566.0
2021-03-04,47.1,47.1,45.85,46.09,513770,sz300651,23679659.3
2021-03-05,45.91,46.49,44.68,44.98,716440,sz300651,32225471.2
2021-03-08,45.18,46.94,45.11,45.81,936750,sz300651,42912517.5
2021-03-09,45.7,47.0,45.07,46.4,1050200,sz300651,48729280.0
2021-03-10,46.45,47.86,45.84,45.85,1196400,sz300651,54854940.0
2021-03-11,44.25,45.79,44.2,44.28,1028606,sz300651,45546673.68
2021-03-12,44.28,44.54,43.08,43.48,697250,sz300651,30316429.999999996
2021-03-15,43.7,44.6,42.86,43.22,529810,sz300651,22898388.2
2021-03-16,43.64,43.69,43.16,43.3,363050,sz300651,15720064.999999998
2021-03-17,43.73,44.5,43.51,44.1,431500,sz300651,19029150.0
2021-03-18,44.1,44.35,43.34,43.5,427220,sz300651,18584070.0
2021-03-19,43.08,43.55,42.33,42.78,528850,sz300651,22624203.0
2021-03-22,42.99,43.61,42.49,43.09,336050,sz300651,14480394.500000002
2021-03-23,42.8,44.39,42.44,43.82,1003433,sz300651,43970434.06
2021-03-24,43.98,44.36,43.33,43.33,427550,sz300651,18525741.5
2021-03-25,43.41,43.92,43.0,43.1,298800,sz300651,12878280.0
2021-03-26,43.49,43.59,43.03,43.3,396100,sz300651,17151130.0
2021-03-29,43.3,43.7,42.58,42.82,467520,sz300651,20019206.4
2021-03-30,42.82,43.13,42.21,42.8,559150,sz300651,23931620.0
2021-03-31,42.78,43.0,42.3,42.42,393400,sz300651,16688028.0
2021-04-01,42.42,45.2,42.08,44.4,1052900,sz300651,46748760.0
2021-04-02,44.96,44.96,44.16,44.41,432600,sz300651,19211766.0
2021-04-06,44.8,44.8,44.0,44.03,264700,sz300651,11654741.0
2021-04-07,44.48,44.66,44.08,44.3,319600,sz300651,14158280.0
2021-04-08,44.49,44.49,43.57,44.06,344400,sz300651,15174264.0
2021-04-09,44.25,46.58,44.08,45.4,1033970,sz300651,46942238.0
2021-04-12,45.35,45.81,44.24,44.28,730900,sz300651,32364252.0
2021-04-13,44.3,45.5,44.02,45.02,651100,sz300651,29312522.000000004
2021-04-14,44.88,46.29,44.88,46.2,870490,sz300651,40216638.0
2021-04-15,46.19,47.68,45.9,47.59,1006820,sz300651,47914563.800000004
2021-04-16,47.74,49.36,47.08,48.95,1053260,sz300651,51557077.0
2021-04-19,49.49,49.58,47.2,47.3,1238900,sz300651,58599970.0
2021-04-20,47.06,47.9,46.69,46.89,593200,sz300651,27815148.0
2021-04-21,47.49,47.49,46.16,46.28,516370,sz300651,23897603.6
2021-04-22,46.27,46.94,46.2,46.6,369970,sz300651,17240602.0
2021-04-23,46.79,46.79,44.5,45.38,908588,sz300651,41231723.440000005
2021-04-26,45.38,46.1,45.0,45.34,514650,sz300651,23334231.0
2021-04-27,45.22,45.62,44.6,44.74,444400,sz300651,19882456.0
2021-04-28,44.74,46.3,44.3,45.16,789225,sz300651,35641401.0
2021-04-29,45.96,46.1,44.12,44.28,629800,sz300651,27887544.0
2021-04-30,44.28,44.4,43.58,43.84,509768,sz300651,22348229.12
2021-05-06,43.79,45.2,43.25,44.5,778030,sz300651,34622335.0
2021-05-07,44.5,44.88,43.63,43.68,669520,sz300651,29244633.6
2021-05-10,43.78,44.37,43.11,43.11,706760,sz300651,30468423.599999998
2021-05-11,43.3,44.38,41.5,44.03,742270,sz300651,32682148.1
2021-05-12,44.02,44.79,43.8,44.09,636820,sz300651,28077393.8
2021-05-13,44.09,44.09,43.52,43.53,484380,sz300651,21085061.400000002
2021-05-14,43.1,44.0,43.1,43.2,480000,sz300651,20736000.0
2021-05-17,42.33,43.49,42.13,42.13,721800,sz300651,30409434.0
2021-05-18,42.13,43.68,42.02,42.88,719665,sz300651,30859235.200000003
2021-05-19,42.85,43.22,42.18,42.44,552330,sz300651,23440885.2
2021-05-20,42.56,44.33,42.39,43.78,996600,sz300651,43631148.0
2021-05-21,43.55,44.16,42.73,42.75,868400,sz300651,37124100.0
2021-05-24,42.75,43.3,42.45,42.45,518340,sz300651,22003533.0
2021-05-25,42.3,42.96,41.85,42.49,804196,sz300651,34170288.04
2021-05-26,42.49,43.08,42.3,42.69,492600,sz300651,21029094.0
2021-05-27,42.51,42.96,42.28,42.62,485456,sz300651,20690134.72
2021-05-28,42.65,44.27,42.65,43.55,943910,sz300651,41107280.5
2021-05-31,43.6,45.35,43.6,44.98,1050850,sz300651,47267233.0
2021-06-01,44.8,45.6,44.71,44.79,627100,sz300651,28087809.0
2021-06-02,44.6,45.2,44.18,44.18,606750,sz300651,26806215.0
2021-06-03,44.0,44.49,43.42,43.45,524800,sz300651,22802560.0
2021-06-04,43.39,43.69,43.12,43.16,391600,sz300651,16901456.0
2021-06-07,43.16,43.16,41.98,42.12,1009840,sz300651,42534460.8
2021-06-08,42.09,42.53,41.88,42.16,569180,sz300651,23996628.799999997
2021-06-09,42.33,42.58,42.01,42.09,374360,sz300651,15756812.4
2021-06-10,42.09,42.45,41.7,42.12,466000,sz300651,19627920.0
2021-06-11,42.17,44.66,41.8,43.59,1333540,sz300651,58129008.6
2021-06-15,43.56,44.66,42.89,43.55,1292290,sz300651,56279229.5
2021-06-16,43.58,46.58,43.58,45.0,3554720,sz300651,159962400.0
2021-06-17,44.5,46.2,42.96,43.0,3136800,sz300651,134882400.0
2021-06-18,43.99,43.99,42.0,42.65,1208090,sz300651,51525038.5
2021-06-21,42.64,43.64,42.18,42.52,906893,sz300651,38561090.36
2021-06-22,42.18,42.93,42.18,42.3,843220,sz300651,35668206.0
2021-06-23,42.6,43.33,41.5,43.2,1647290,sz300651,71162928.0
2021-06-24,42.2,42.91,42.18,42.23,831100,sz300651,35097353.0
2021-06-25,42.19,42.5,41.87,42.19,653580,sz300651,27574540.2
2021-06-28,42.2,42.37,41.88,42.11,714880,sz300651,30103596.8
2021-06-29,42.11,42.11,41.36,41.42,575300,sz300651,23828926.0
2021-06-30,41.5,42.42,37.5,42.42,2083115,sz300651,88365738.3
2021-07-01,41.24,42.47,41.07,41.17,973090,sz300651,40062115.300000004
2021-07-02,41.9,41.9,38.0,39.59,2457620,sz300651,97297175.80000001
2021-07-05,38.88,39.61,38.2,38.88,1214700,sz300651,47227536.0
2021-07-06,38.88,46.0,38.25,42.36,3779150,sz300651,160084794.0
2021-07-07,40.43,41.99,40.07,41.19,2320050,sz300651,95562859.5
2021-07-08,41.13,41.47,40.18,40.6,1292721,sz300651,52484472.6
2021-07-09,40.74,41.33,39.78,41.22,1167170,sz300651,48110747.4
2021-07-12,40.82,42.25,40.25,41.08,917200,sz300651,37678576.0
2021-07-13,41.2,43.0,40.9,42.27,1478690,sz300651,62504226.300000004
2021-07-14,41.53,43.38,41.53,42.61,1330240,sz300651,56681526.4
2021-07-15,42.78,43.0,42.31,42.6,894503,sz300651,38105827.800000004
2021-07-16,42.9,44.4,41.98,43.8,2102480,sz300651,92088624.0
2021-07-19,43.45,44.0,42.18,42.25,1449843,sz300651,61255866.75
2021-07-20,42.63,43.18,42.0,42.65,876480,sz300651,37381872.0
2021-07-21,42.9,42.9,42.01,42.12,1027230,sz300651,43266927.599999994
2021-07-22,42.0,42.01,39.84,40.02,1955130,sz300651,78244302.60000001
2021-07-23,40.0,40.53,38.9,40.53,1532480,sz300651,62111414.4
2021-07-26,40.45,40.5,38.8,39.19,1087100,sz300651,42603449.0
2021-07-27,39.2,39.85,38.5,38.65,865300,sz300651,33443845.0
2021-07-28,38.64,38.66,36.0,37.03,875856,sz300651,32432947.68
2021-07-29,37.49,37.9,37.03,37.35,635900,sz300651,23750865.0
2021-07-30,37.28,38.32,37.1,38.08,749081,sz300651,28525004.48
2021-08-02,38.0,38.0,36.51,37.14,1164088,sz300651,43234228.32
2021-08-03,36.77,37.2,34.52,34.88,1753038,sz300651,61145965.440000005
2021-08-04,41.86,41.86,40.89,41.86,6573388,sz300651,275162021.68
2021-08-05,41.99,48.0,40.91,42.43,13050848,sz300651,553747480.64
2021-08-06,40.69,41.1,38.2,38.4,7413120,sz300651,284663808.0
2021-08-09,37.39,37.95,35.5,36.46,5158523,sz300651,188079748.58
2021-08-10,35.98,38.96,35.66,37.37,4381313,sz300651,163729666.81
2021-08-11,36.43,37.3,35.88,36.06,3187120,sz300651,114927547.2
2021-08-12,35.89,37.0,35.81,36.28,2115170,sz300651,76738367.60000001
2021-08-13,36.0,36.14,35.3,35.48,2062480,sz300651,73176790.39999999
2021-08-16,36.19,36.63,35.42,35.58,2098974,sz300651,74681494.92
2021-08-17,35.26,35.31,33.81,33.86,2044100,sz300651,69213226.0
2021-08-18,34.08,34.78,32.6,33.1,2365692,sz300651,78304405.2
2021-08-19,33.09,33.09,32.0,32.08,2055320,sz300651,65934665.599999994
2021-08-20,31.9,31.9,29.16,29.46,4288827,sz300651,126348843.42
2021-08-23,29.57,30.85,29.46,29.96,2619530,sz300651,78481118.8
2021-08-24,30.0,30.23,29.39,29.53,1663200,sz300651,49114296.0
2021-08-25,29.69,29.75,28.76,29.17,1653210,sz300651,48224135.7
2021-08-26,29.08,29.3,27.92,28.81,2542920,sz300651,73261525.2
2021-08-27,28.82,28.82,27.76,28.0,1747100,sz300651,48918800.0
2021-08-30,27.94,29.93,27.8,28.75,3024830,sz300651,86963862.5
2021-08-31,28.59,29.18,27.97,28.43,1692170,sz300651,48108393.1
2021-09-01,28.1,30.74,28.1,30.39,4087920,sz300651,124231888.8
2021-09-02,29.82,30.1,29.35,29.71,2536200,sz300651,75350502.0
2021-09-03,29.61,34.9,29.41,31.1,4800500,sz300651,149295550.0
2021-09-06,30.15,31.85,30.01,31.3,2722050,sz300651,85200165.0
2021-09-07,31.03,33.37,30.71,32.3,4185579,sz300651,135194201.7
2021-09-08,32.95,32.95,31.66,32.03,2270450,sz300651,72722513.5
2021-09-09,32.67,33.4,31.52,31.52,2119478,sz300651,66805946.56
2021-09-10,31.52,31.98,31.0,31.5,1523653,sz300651,47995069.5
2021-09-13,31.21,31.89,30.82,31.48,1490090,sz300651,46908033.2
